region,date,hour,vehicles,weather,weekday,accident,delay
Drammen,2024-12-26,16,4040.9999999999995,clear,3,False,4
Fredrikstad,2024-12-26,16,16867.44,clear,3,False,16
Porsgrunn,2024-12-26,16,12414.599999999999,clear,3,False,12
Ålesund,2024-12-26,16,5543.999999999999,clear,3,False,5
Haugesund,2024-12-26,16,3954.9599999999996,clear,3,False,3
Tønsberg,2024-12-26,16,8847.0,clear,3,True,17
Moss,2024-12-26,16,12725.099999999999,clear,3,True,29
Bodø,2024-12-26,16,10664.999999999998,clear,3,False,10
Arendal,2024-12-26,16,10880.999999999998,clear,3,False,10
Hamar,2024-12-26,16,7342.199999999999,snowy,3,False,7
Halden,2024-12-26,16,10473.3,foggy,3,False,10
Narvik,2024-12-26,16,14196.599999999999,clear,3,False,14
Gjøvik,2024-12-26,16,12719.699999999999,rainy,3,False,12
Oslo,2024-12-26,17,13492.8,clear,3,False,13
Bergen,2024-12-26,17,13310.999999999998,snowy,3,False,13
Trondheim,2024-12-26,17,12904.199999999999,rainy,3,False,12
Stavanger,2024-12-26,17,13923.359999999999,foggy,3,True,21
Kristiansand,2024-12-26,17,4732.2,snowy,3,False,4
Tromsø,2024-12-26,17,6805.799999999999,snowy,3,False,6
Sandnes,2024-12-26,17,2410.5599999999995,clear,3,False,2
Drammen,2024-12-26,17,4345.919999999999,snowy,3,False,4
Fredrikstad,2024-12-26,17,11185.199999999999,rainy,3,False,11
Porsgrunn,2024-12-26,17,3704.399999999999,clear,3,False,3
Ålesund,2024-12-26,17,9024.48,clear,3,False,9
Haugesund,2024-12-26,17,14139.899999999998,rainy,3,False,14
Tønsberg,2024-12-26,17,4858.2,snowy,3,False,4
Moss,2024-12-26,17,7527.599999999999,clear,3,False,7
Bodø,2024-12-26,17,5030.999999999999,clear,3,False,5
Arendal,2024-12-26,17,4872.959999999999,rainy,3,False,4
Hamar,2024-12-26,17,4706.999999999999,snowy,3,False,4
Halden,2024-12-26,17,20244.6,snowy,3,False,20
Narvik,2024-12-26,17,1844.9999999999998,foggy,3,False,1
Gjøvik,2024-12-26,17,11177.999999999998,clear,3,True,30
Oslo,2024-12-26,18,2707.2,clear,3,False,2
Bergen,2024-12-26,18,6998.4,rainy,3,True,22
Trondheim,2024-12-26,18,5162.4,rainy,3,False,5
Stavanger,2024-12-26,18,3038.976,clear,3,False,3
Kristiansand,2024-12-26,18,5099.5199999999995,snowy,3,False,5
Tromsø,2024-12-26,18,1463.04,clear,3,False,1
Sandnes,2024-12-26,18,4618.5599999999995,clear,3,False,4
Drammen,2024-12-26,18,3754.56,clear,3,False,3
Fredrikstad,2024-12-26,18,5792.639999999999,clear,3,False,5
Porsgrunn,2024-12-26,18,3267.8399999999997,clear,3,False,3
Ålesund,2024-12-26,18,7173.504,clear,3,True,24
Haugesund,2024-12-26,18,5459.5199999999995,clear,3,True,27
Tønsberg,2024-12-26,18,4878.72,clear,3,True,30
Moss,2024-12-26,18,3891.8399999999997,clear,3,False,3
Bodø,2024-12-26,18,3489.6,clear,3,False,3
Arendal,2024-12-26,18,5930.88,clear,3,True,16
Hamar,2024-12-26,18,4944.0,foggy,3,False,4
Halden,2024-12-26,18,2331.6479999999997,clear,3,True,15
Narvik,2024-12-26,18,3078.72,rainy,3,True,16
Gjøvik,2024-12-26,18,7007.04,clear,3,False,7
Oslo,2024-12-26,19,6663.36,snowy,3,False,6
Bergen,2024-12-26,19,7152.48,foggy,3,True,28
Trondheim,2024-12-26,19,5658.24,foggy,3,False,5
Stavanger,2024-12-26,19,5385.599999999999,clear,3,False,5
Kristiansand,2024-12-26,19,3257.2799999999997,rainy,3,False,3
Tromsø,2024-12-26,19,6266.88,clear,3,False,6
Sandnes,2024-12-26,19,5268.096,rainy,3,False,5
Drammen,2024-12-26,19,10056.96,foggy,3,False,10
Fredrikstad,2024-12-26,19,8332.416,rainy,3,True,24
Porsgrunn,2024-12-26,19,8789.76,clear,3,True,27
Ålesund,2024-12-26,19,6615.936,clear,3,False,6
Haugesund,2024-12-26,19,5187.456,clear,3,False,5
Tønsberg,2024-12-26,19,1037.76,clear,3,False,1
Moss,2024-12-26,19,7560.96,rainy,3,False,7
Bodø,2024-12-26,19,5691.84,clear,3,True,11
Arendal,2024-12-26,19,5853.312,clear,3,False,5
Hamar,2024-12-26,19,5875.2,snowy,3,False,5
Halden,2024-12-26,19,2135.04,clear,3,False,2
Narvik,2024-12-26,19,2966.4,rainy,3,True,24
Gjøvik,2024-12-26,19,2432.16,clear,3,False,2
Oslo,2024-12-26,20,5955.839999999999,rainy,3,False,5
Bergen,2024-12-26,20,7076.16,clear,3,True,14
Trondheim,2024-12-26,20,6409.92,rainy,3,False,6
Stavanger,2024-12-26,20,4075.2,clear,3,False,4
Kristiansand,2024-12-26,20,4150.08,rainy,3,False,4
Tromsø,2024-12-26,20,3588.48,clear,3,False,3
Sandnes,2024-12-26,20,6694.08,clear,3,True,18
Drammen,2024-12-26,20,5273.28,rainy,3,True,28
Fredrikstad,2024-12-26,20,3871.68,clear,3,False,3
Porsgrunn,2024-12-26,20,4954.5599999999995,snowy,3,False,4
Ålesund,2024-12-26,20,1131.84,snowy,3,False,1
Haugesund,2024-12-26,20,6007.679999999999,snowy,3,False,6
Tønsberg,2024-12-26,20,6862.08,clear,3,False,6
Moss,2024-12-26,20,1944.0,clear,3,False,1
Bodø,2024-12-26,20,3950.2079999999996,clear,3,False,3
Arendal,2024-12-26,20,5331.84,clear,3,False,5
Hamar,2024-12-26,20,2857.92,clear,3,False,2
Halden,2024-12-26,20,2406.72,clear,3,False,2
Narvik,2024-12-26,20,3488.64,clear,3,False,3
Gjøvik,2024-12-26,20,5360.639999999999,clear,3,False,5
Oslo,2024-12-26,21,4076.6399999999994,foggy,3,False,4
Bergen,2024-12-26,21,6348.48,clear,3,False,6
Trondheim,2024-12-26,21,1770.24,clear,3,True,27
Stavanger,2024-12-26,21,8554.752,clear,3,False,8
Kristiansand,2024-12-26,21,4907.5199999999995,clear,3,True,33
Tromsø,2024-12-26,21,1865.088,clear,3,False,1
Sandnes,2024-12-26,21,10769.76,clear,3,False,10
Drammen,2024-12-26,21,8350.848,clear,3,True,15
Fredrikstad,2024-12-26,21,4877.567999999999,rainy,3,False,4
Porsgrunn,2024-12-26,21,6875.5199999999995,rainy,3,True,16
Ålesund,2024-12-26,21,4650.624,rainy,3,False,4
Haugesund,2024-12-26,21,6208.128,snowy,3,False,6
Tønsberg,2024-12-26,21,2017.152,clear,3,False,2
Moss,2024-12-26,21,1654.08,clear,3,False,1
Bodø,2024-12-26,21,5751.36,clear,3,False,5
Arendal,2024-12-26,21,5621.76,clear,3,False,5
Hamar,2024-12-26,21,1575.36,clear,3,False,1
Halden,2024-12-26,21,8204.544,clear,3,False,8
Narvik,2024-12-26,21,1297.9199999999998,clear,3,False,1
Gjøvik,2024-12-26,21,9090.431999999999,clear,3,False,9
Oslo,2024-12-26,22,2268.48,rainy,3,False,2
Bergen,2024-12-26,22,1579.2,rainy,3,False,1
Trondheim,2024-12-26,22,6819.84,snowy,3,False,6
Stavanger,2024-12-26,22,8665.344,foggy,3,True,31
Kristiansand,2024-12-26,22,4876.8,rainy,3,False,4
Tromsø,2024-12-26,22,8049.023999999999,rainy,3,True,24
Sandnes,2024-12-26,22,1195.776,foggy,3,False,1
Drammen,2024-12-26,22,9025.919999999998,rainy,3,False,9
Fredrikstad,2024-12-26,22,2228.16,rainy,3,False,2
Porsgrunn,2024-12-26,22,6791.04,rainy,3,False,6
Ålesund,2024-12-26,22,3078.7200000000003,clear,3,False,3
Haugesund,2024-12-26,22,3712.8959999999997,clear,3,False,3
Tønsberg,2024-12-26,22,5352.96,clear,3,False,5
Moss,2024-12-26,22,8428.32,foggy,3,False,8
Bodø,2024-12-26,22,1272.0,snowy,3,False,1
Arendal,2024-12-26,22,6608.639999999999,clear,3,True,33
Hamar,2024-12-26,22,4512.96,rainy,3,False,4
Halden,2024-12-26,22,6290.88,clear,3,True,29
Narvik,2024-12-26,22,4592.639999999999,clear,3,False,4
Gjøvik,2024-12-26,22,7081.92,clear,3,False,7
Oslo,2024-12-26,23,4717.4400000000005,foggy,3,False,4
Bergen,2024-12-26,23,4225.92,foggy,3,True,22
Trondheim,2024-12-26,23,3217.92,clear,3,False,3
Stavanger,2024-12-26,23,8224.127999999999,clear,3,False,8
Kristiansand,2024-12-26,23,6945.599999999999,clear,3,True,31
Tromsø,2024-12-26,23,9037.439999999999,clear,3,True,29
Sandnes,2024-12-26,23,7522.5599999999995,clear,3,True,29
Drammen,2024-12-26,23,2706.048,clear,3,False,2
Fredrikstad,2024-12-26,23,4749.12,clear,3,False,4
Porsgrunn,2024-12-26,23,1609.9199999999998,clear,3,False,1
Ålesund,2024-12-26,23,2354.688,snowy,3,False,2
Haugesund,2024-12-26,23,1674.24,clear,3,False,1
Tønsberg,2024-12-26,23,4632.0,rainy,3,True,33
Moss,2024-12-26,23,2832.7679999999996,clear,3,False,2
Bodø,2024-12-26,23,1286.3999999999999,snowy,3,False,1
Arendal,2024-12-26,23,7284.096,rainy,3,False,7
Hamar,2024-12-26,23,5280.0,foggy,3,False,5
Halden,2024-12-26,23,4442.4,snowy,3,True,30
Narvik,2024-12-26,23,2208.96,clear,3,False,2
Gjøvik,2024-12-26,23,2099.5199999999995,snowy,3,False,2
Oslo,2024-12-25,0,3288.96,rainy,2,False,3
Bergen,2024-12-25,0,3730.56,rainy,2,False,3
Trondheim,2024-12-25,0,4798.08,snowy,2,False,4
Stavanger,2024-12-25,0,3427.2,clear,2,False,3
Kristiansand,2024-12-25,0,6541.056,clear,2,False,6
Tromsø,2024-12-25,0,4275.072,clear,2,False,4
Sandnes,2024-12-25,0,4125.12,clear,2,False,4
Drammen,2024-12-25,0,6162.24,rainy,2,False,6
Fredrikstad,2024-12-25,0,1236.48,clear,2,False,1
Porsgrunn,2024-12-25,0,5558.4,clear,2,False,5
Ålesund,2024-12-25,0,4409.28,clear,2,False,4
Haugesund,2024-12-25,0,3881.0879999999997,rainy,2,False,3
Tønsberg,2024-12-25,0,7486.08,rainy,2,False,7
Moss,2024-12-25,0,5615.04,foggy,2,True,17
Bodø,2024-12-25,0,7238.4,clear,2,False,7
Arendal,2024-12-25,0,3654.72,clear,2,False,3
Hamar,2024-12-25,0,6724.8,foggy,2,False,6
Halden,2024-12-25,0,4665.599999999999,rainy,2,False,4
Narvik,2024-12-25,0,2272.3199999999997,clear,2,False,2
Gjøvik,2024-12-25,0,6717.599999999999,clear,2,True,35
Oslo,2024-12-25,1,6329.088,rainy,2,True,20
Bergen,2024-12-25,1,3839.04,clear,2,False,3
Trondheim,2024-12-25,1,2012.1599999999999,rainy,2,False,2
Stavanger,2024-12-25,1,2671.488,clear,2,False,2
Kristiansand,2024-12-25,1,2265.6,foggy,2,True,14
Tromsø,2024-12-25,1,2762.88,clear,2,False,2
Sandnes,2024-12-25,1,3816.0,clear,2,False,3
Drammen,2024-12-25,1,2490.24,clear,2,False,2
Fredrikstad,2024-12-25,1,5485.44,clear,2,False,5
Porsgrunn,2024-12-25,1,2879.04,clear,2,False,2
Ålesund,2024-12-25,1,1691.52,clear,2,False,1
Haugesund,2024-12-25,1,2712.96,foggy,2,True,30
Tønsberg,2024-12-25,1,7501.44,clear,2,False,7
Moss,2024-12-25,1,3348.8639999999996,clear,2,False,3
Bodø,2024-12-25,1,6630.912,rainy,2,False,6
Arendal,2024-12-25,1,8709.119999999999,clear,2,False,8
Hamar,2024-12-25,1,2816.64,clear,2,False,2
Halden,2024-12-25,1,5184.0,rainy,2,False,5
Narvik,2024-12-25,1,3530.8799999999997,clear,2,False,3
Gjøvik,2024-12-25,1,6815.04,rainy,2,True,21
Oslo,2024-12-25,2,3696.7679999999996,clear,2,False,3
Bergen,2024-12-25,2,5490.24,snowy,2,True,14
Trondheim,2024-12-25,2,6008.639999999999,clear,2,True,35
Stavanger,2024-12-25,2,2753.2799999999997,clear,2,True,12
Kristiansand,2024-12-25,2,6185.28,clear,2,False,6
Tromsø,2024-12-25,2,2460.672,clear,2,True,18
Sandnes,2024-12-25,2,1735.6799999999998,clear,2,False,1
Drammen,2024-12-25,2,3492.48,rainy,2,False,3
Fredrikstad,2024-12-25,2,1853.76,clear,2,False,1
Porsgrunn,2024-12-25,2,6191.04,rainy,2,False,6
Ålesund,2024-12-25,2,6190.08,foggy,2,False,6
Haugesund,2024-12-25,2,5973.12,foggy,2,False,5
Tønsberg,2024-12-25,2,7268.16,clear,2,True,18
Moss,2024-12-25,2,5169.023999999999,clear,2,False,5
Bodø,2024-12-25,2,7101.12,clear,2,False,7
Arendal,2024-12-25,2,3791.04,clear,2,False,3
Hamar,2024-12-25,2,1644.48,clear,2,False,1
Halden,2024-12-25,2,7721.279999999999,clear,2,False,7
Narvik,2024-12-25,2,5511.167999999999,clear,2,False,5
Gjøvik,2024-12-25,2,6613.92,snowy,2,True,19
Oslo,2024-12-25,3,3769.3439999999996,snowy,2,False,3
Bergen,2024-12-25,3,7725.599999999999,clear,2,False,7
Trondheim,2024-12-25,3,6268.8,clear,2,False,6
Stavanger,2024-12-25,3,5468.544,rainy,2,False,5
Kristiansand,2024-12-25,3,8871.552,snowy,2,True,34
Tromsø,2024-12-25,3,4336.128,snowy,2,False,4
Sandnes,2024-12-25,3,2895.84,clear,2,False,2
Drammen,2024-12-25,3,2252.16,clear,2,False,2
Fredrikstad,2024-12-25,3,7575.36,clear,2,False,7
Porsgrunn,2024-12-25,3,8979.84,clear,2,False,8
Ålesund,2024-12-25,3,5170.5599999999995,rainy,2,False,5
Haugesund,2024-12-25,3,6998.4,clear,2,False,6
Tønsberg,2024-12-25,3,5721.599999999999,clear,2,False,5
Moss,2024-12-25,3,3499.2,rainy,2,False,3
Bodø,2024-12-25,3,1610.8799999999999,foggy,2,False,1
Arendal,2024-12-25,3,3199.104,clear,2,False,3
Hamar,2024-12-25,3,1994.8799999999999,foggy,2,False,1
Halden,2024-12-25,3,4562.88,clear,2,True,18
Narvik,2024-12-25,3,4862.4,foggy,2,False,4
Gjøvik,2024-12-25,3,4738.5599999999995,clear,2,False,4
Oslo,2024-12-25,4,2937.6,clear,2,False,2
Bergen,2024-12-25,4,7318.08,snowy,2,False,7
Trondheim,2024-12-25,4,1401.6,clear,2,False,1
Stavanger,2024-12-25,4,1076.1599999999999,clear,2,False,1
Kristiansand,2024-12-25,4,2948.16,clear,2,True,19
Tromsø,2024-12-25,4,3608.64,clear,2,False,3
Sandnes,2024-12-25,4,8292.096,clear,2,False,8
Drammen,2024-12-25,4,5783.04,clear,2,True,24
Fredrikstad,2024-12-25,4,2928.0,rainy,2,False,2
Porsgrunn,2024-12-25,4,3141.12,snowy,2,False,3
Ålesund,2024-12-25,4,1650.24,rainy,2,False,1
Haugesund,2024-12-25,4,6281.28,clear,2,False,6
Tønsberg,2024-12-25,4,3983.04,clear,2,False,3
Moss,2024-12-25,4,4221.12,clear,2,False,4
Bodø,2024-12-25,4,5015.5199999999995,clear,2,False,5
Arendal,2024-12-25,4,6432.0,clear,2,False,6
Hamar,2024-12-25,4,4434.24,clear,2,False,4
Halden,2024-12-25,4,3209.2799999999997,clear,2,False,3
Narvik,2024-12-25,4,3681.792,clear,2,False,3
Gjøvik,2024-12-25,4,1775.2319999999997,clear,2,False,1
Oslo,2024-12-25,5,3129.12,clear,2,False,3
Bergen,2024-12-25,5,7196.16,rainy,2,False,7
Trondheim,2024-12-25,5,4212.0,clear,2,False,4
Stavanger,2024-12-25,5,4752.0,snowy,2,False,4
Kristiansand,2024-12-25,5,3051.8399999999997,clear,2,False,3
Tromsø,2024-12-25,5,5204.736,foggy,2,True,19
Sandnes,2024-12-25,5,1533.12,clear,2,False,1
Drammen,2024-12-25,5,6361.92,clear,2,False,6
Fredrikstad,2024-12-25,5,1206.72,snowy,2,True,7
Porsgrunn,2024-12-25,5,5757.696,rainy,2,False,5
Ålesund,2024-12-25,5,1204.8,foggy,2,True,21
Haugesund,2024-12-25,5,2374.08,clear,2,False,2
Tønsberg,2024-12-25,5,6179.5199999999995,foggy,2,False,6
Moss,2024-12-25,5,7600.32,clear,2,True,27
Bodø,2024-12-25,5,3505.92,foggy,2,False,3
Arendal,2024-12-25,5,4937.28,clear,2,False,4
Hamar,2024-12-25,5,4292.16,snowy,2,False,4
Halden,2024-12-25,5,7189.632,rainy,2,False,7
Narvik,2024-12-25,5,7706.879999999999,foggy,2,False,7
Gjøvik,2024-12-25,5,2377.92,clear,2,False,2
Oslo,2024-12-25,6,3197.9519999999998,clear,2,False,3
Bergen,2024-12-25,6,1749.12,clear,2,False,1
Trondheim,2024-12-25,6,4729.92,snowy,2,False,4
Stavanger,2024-12-25,6,8340.48,clear,2,False,8
Kristiansand,2024-12-25,6,7046.4,clear,2,False,7
Tromsø,2024-12-25,6,7947.36,clear,2,False,7
Sandnes,2024-12-25,6,5370.623999999999,rainy,2,False,5
Drammen,2024-12-25,6,3805.44,clear,2,False,3
Fredrikstad,2024-12-25,6,8696.16,clear,2,True,15
Porsgrunn,2024-12-25,6,4417.92,foggy,2,False,4
Ålesund,2024-12-25,6,8712.0,clear,2,False,8
Haugesund,2024-12-25,6,3236.16,clear,2,False,3
Tønsberg,2024-12-25,6,7530.24,foggy,2,True,28
Moss,2024-12-25,6,6610.1759999999995,clear,2,False,6
Bodø,2024-12-25,6,7533.12,clear,2,False,7
Arendal,2024-12-25,6,5201.28,foggy,2,False,5
Hamar,2024-12-25,6,5200.128,clear,2,True,28
Halden,2024-12-25,6,2699.52,clear,2,False,2
Narvik,2024-12-25,6,2446.56,clear,2,False,2
Gjøvik,2024-12-25,6,3440.64,clear,2,True,21
Oslo,2024-12-25,7,3598.2,clear,2,False,3
Bergen,2024-12-25,7,10308.599999999999,rainy,2,False,10
Trondheim,2024-12-25,7,2365.2,rainy,2,False,2
Stavanger,2024-12-25,7,10154.159999999998,clear,2,False,10
Kristiansand,2024-12-25,7,6663.599999999999,clear,2,True,34
Tromsø,2024-12-25,7,4028.399999999999,rainy,2,False,4
Sandnes,2024-12-25,7,2404.7999999999997,clear,2,False,2
Drammen,2024-12-25,7,3637.7999999999997,clear,2,False,3
Fredrikstad,2024-12-25,7,7482.599999999999,clear,2,False,7
Porsgrunn,2024-12-25,7,13157.999999999998,rainy,2,False,13
Ålesund,2024-12-25,7,2444.3999999999996,clear,2,False,2
Haugesund,2024-12-25,7,6578.999999999999,clear,2,True,12
Tønsberg,2024-12-25,7,20457.899999999998,foggy,2,True,49
Moss,2024-12-25,7,6659.28,snowy,2,False,6
Bodø,2024-12-25,7,9968.4,clear,2,False,9
Arendal,2024-12-25,7,9971.099999999999,foggy,2,False,9
Hamar,2024-12-25,7,10952.999999999998,clear,2,True,37
Halden,2024-12-25,7,7300.799999999998,foggy,2,True,36
Narvik,2024-12-25,7,8763.119999999999,clear,2,False,8
Gjøvik,2024-12-25,7,20050.199999999997,clear,2,False,20
Oslo,2024-12-25,8,12834.719999999998,clear,2,False,12
Bergen,2024-12-25,8,14495.759999999998,clear,2,True,43
Trondheim,2024-12-25,8,14182.199999999999,snowy,2,True,40
Stavanger,2024-12-25,8,3289.6799999999994,rainy,2,False,3
Kristiansand,2024-12-25,8,6032.879999999999,clear,2,True,23
Tromsø,2024-12-25,8,2406.6,clear,2,False,2
Sandnes,2024-12-25,8,4723.2,clear,2,False,4
Drammen,2024-12-25,8,13868.999999999998,snowy,2,True,40
Fredrikstad,2024-12-25,8,9782.639999999998,rainy,2,False,9
Porsgrunn,2024-12-25,8,4458.24,rainy,2,False,4
Ålesund,2024-12-25,8,6739.199999999999,clear,2,False,6
Haugesund,2024-12-25,8,4026.24,rainy,2,False,4
Tønsberg,2024-12-25,8,9976.499999999998,clear,2,False,9
Moss,2024-12-25,8,13141.8,clear,2,True,38
Bodø,2024-12-25,8,4186.799999999999,clear,2,False,4
Arendal,2024-12-25,8,10895.4,clear,2,False,10
Hamar,2024-12-25,8,8611.199999999999,clear,2,False,8
Halden,2024-12-25,8,14318.639999999998,clear,2,False,14
Narvik,2024-12-25,8,9317.699999999999,clear,2,False,9
Gjøvik,2024-12-25,8,3239.9999999999995,clear,2,False,3
Oslo,2024-12-25,9,6473.5199999999995,snowy,2,True,18
Bergen,2024-12-25,9,9784.8,rainy,2,True,28
Trondheim,2024-12-25,9,6743.5199999999995,clear,2,False,6
Stavanger,2024-12-25,9,9633.599999999999,clear,2,False,9
Kristiansand,2024-12-25,9,6852.599999999999,rainy,2,False,6
Tromsø,2024-12-25,9,3671.999999999999,clear,2,False,3
Sandnes,2024-12-25,9,11944.8,clear,2,False,11
Drammen,2024-12-25,9,8996.399999999998,snowy,2,False,8
Fredrikstad,2024-12-25,9,12729.599999999999,clear,2,False,12
Porsgrunn,2024-12-25,9,12965.399999999998,foggy,2,False,12
Ålesund,2024-12-25,9,14113.8,clear,2,False,14
Haugesund,2024-12-25,9,8681.4,clear,2,False,8
Tønsberg,2024-12-25,9,13559.399999999998,clear,2,False,13
Moss,2024-12-25,9,3517.2,rainy,2,True,25
Bodø,2024-12-25,9,4532.4,snowy,2,False,4
Arendal,2024-12-25,9,21216.6,clear,2,True,49
Hamar,2024-12-25,9,3069.8999999999996,snowy,2,False,3
Halden,2024-12-25,9,15487.199999999999,clear,2,False,15
Narvik,2024-12-25,9,9579.599999999999,clear,2,False,9
Gjøvik,2024-12-25,9,8695.8,clear,2,False,8
Oslo,2024-12-25,10,10899.359999999999,foggy,2,False,10
Bergen,2024-12-25,10,13552.199999999999,clear,2,False,13
Trondheim,2024-12-25,10,3715.2,rainy,2,False,3
Stavanger,2024-12-25,10,6051.599999999999,clear,2,False,6
Kristiansand,2024-12-25,10,6870.599999999999,clear,2,False,6
Tromsø,2024-12-25,10,1848.6,rainy,2,True,28
Sandnes,2024-12-25,10,2829.6,clear,2,False,2
Drammen,2024-12-25,10,13063.679999999998,rainy,2,True,37
Fredrikstad,2024-12-25,10,15871.679999999997,clear,2,True,38
Porsgrunn,2024-12-25,10,13001.399999999998,snowy,2,False,13
Ålesund,2024-12-25,10,3688.2,snowy,2,False,3
Haugesund,2024-12-25,10,15765.3,clear,2,True,29
Tønsberg,2024-12-25,10,4190.4,rainy,2,False,4
Moss,2024-12-25,10,3266.9999999999995,foggy,2,False,3
Bodø,2024-12-25,10,8227.439999999999,rainy,2,False,8
Arendal,2024-12-25,10,11566.8,clear,2,True,28
Hamar,2024-12-25,10,3745.7999999999997,rainy,2,True,12
Halden,2024-12-25,10,2851.1999999999994,clear,2,False,2
Narvik,2024-12-25,10,5328.719999999999,clear,2,True,10
Gjøvik,2024-12-25,10,5128.2,clear,2,False,5
Oslo,2024-12-25,11,3093.12,rainy,2,True,8
Bergen,2024-12-25,11,7624.32,clear,2,True,17
Trondheim,2024-12-25,11,9938.880000000001,foggy,2,True,21
Stavanger,2024-12-25,11,1812.0959999999998,foggy,2,False,1
Kristiansand,2024-12-25,11,3581.5679999999998,clear,2,True,30
Tromsø,2024-12-25,11,2608.3199999999997,snowy,2,False,2
Sandnes,2024-12-25,11,2856.0,rainy,2,False,2
Drammen,2024-12-25,11,3569.2799999999997,clear,2,False,3
Fredrikstad,2024-12-25,11,8423.423999999999,clear,2,False,8
Porsgrunn,2024-12-25,11,5700.48,clear,2,False,5
Ålesund,2024-12-25,11,7630.08,rainy,2,True,20
Haugesund,2024-12-25,11,2044.8,clear,2,False,2
Tønsberg,2024-12-25,11,7074.24,rainy,2,True,15
Moss,2024-12-25,11,6264.575999999999,foggy,2,False,6
Bodø,2024-12-25,11,4605.696,rainy,2,False,4
Arendal,2024-12-25,11,960.9599999999999,clear,2,False,0
Hamar,2024-12-25,11,7130.879999999999,rainy,2,False,7
Halden,2024-12-25,11,8286.336,clear,2,False,8
Narvik,2024-12-25,11,6082.56,clear,2,False,6
Gjøvik,2024-12-25,11,6276.48,clear,2,False,6
Oslo,2024-12-25,12,8423.423999999999,snowy,2,False,8
Bergen,2024-12-25,12,2723.52,rainy,2,False,2
Trondheim,2024-12-25,12,5901.696,rainy,2,True,10
Stavanger,2024-12-25,12,3719.04,foggy,2,False,3
Kristiansand,2024-12-25,12,4246.08,foggy,2,True,25
Tromsø,2024-12-25,12,5871.744,clear,2,False,5
Sandnes,2024-12-25,12,2216.448,clear,2,True,9
Drammen,2024-12-25,12,3067.2,snowy,2,False,3
Fredrikstad,2024-12-25,12,9174.24,clear,2,False,9
Porsgrunn,2024-12-25,12,4130.88,foggy,2,True,14
Ålesund,2024-12-25,12,7908.48,clear,2,False,7
Haugesund,2024-12-25,12,1893.12,clear,2,False,1
Tønsberg,2024-12-25,12,3646.08,clear,2,False,3
Moss,2024-12-25,12,2060.928,clear,2,False,2
Bodø,2024-12-25,12,1668.48,rainy,2,False,1
Arendal,2024-12-25,12,1980.48,clear,2,False,1
Hamar,2024-12-25,12,6999.36,snowy,2,False,6
Halden,2024-12-25,12,8605.44,clear,2,False,8
Narvik,2024-12-25,12,3532.7999999999997,snowy,2,False,3
Gjøvik,2024-12-25,12,2605.824,clear,2,False,2
Oslo,2024-12-25,13,7820.927999999999,rainy,2,False,7
Bergen,2024-12-25,13,5634.72,clear,2,False,5
Trondheim,2024-12-25,13,6568.32,rainy,2,False,6
Stavanger,2024-12-25,13,5911.679999999999,clear,2,False,5
Kristiansand,2024-12-25,13,3902.3999999999996,clear,2,False,3
Tromsø,2024-12-25,13,2016.0,clear,2,False,2
Sandnes,2024-12-25,13,2586.24,clear,2,True,22
Drammen,2024-12-25,13,6113.664,rainy,2,False,6
Fredrikstad,2024-12-25,13,4848.48,rainy,2,False,4
Porsgrunn,2024-12-25,13,2782.08,clear,2,False,2
Ålesund,2024-12-25,13,7782.911999999998,clear,2,False,7
Haugesund,2024-12-25,13,1259.52,clear,2,False,1
Tønsberg,2024-12-25,13,7391.04,rainy,2,False,7
Moss,2024-12-25,13,4783.679999999999,clear,2,False,4
Bodø,2024-12-25,13,6639.36,clear,2,False,6
Arendal,2024-12-25,13,4426.5599999999995,clear,2,False,4
Hamar,2024-12-25,13,3885.12,clear,2,False,3
Halden,2024-12-25,13,3389.7599999999998,clear,2,False,3
Narvik,2024-12-25,13,1742.3999999999999,clear,2,False,1
Gjøvik,2024-12-25,13,4922.496,clear,2,False,4
Oslo,2024-12-25,14,7039.871999999999,clear,2,False,7
Bergen,2024-12-25,14,2564.352,clear,2,False,2
Trondheim,2024-12-25,14,8584.704,clear,2,False,8
Stavanger,2024-12-25,14,2696.64,foggy,2,False,2
Kristiansand,2024-12-25,14,4159.68,clear,2,False,4
Tromsø,2024-12-25,14,5271.552,rainy,2,True,27
Sandnes,2024-12-25,14,2221.44,clear,2,False,2
Drammen,2024-12-25,14,7913.088,clear,2,False,7
